MstrRecNbrTxt,CollisionDate,CollisionDteTime,YearNmb,Month,DayOfWeek,Hour,Latitude,Longitude,InjuryClass,PersonType,NonMotoristLocation,RelationToJunction,LightCondition,MannerOfCollision,FirstHarmfulEvent,VictimsInCrash,InMemphis,Jurisdiction,StateRoute_NAME,StateRoute_F_System,StateRoute_SPDLIMIT,StateRoute_LANES,StateRoute_ALTNAME_1,StateRoute_Council_District,DistToStateRoute_m,Street_Name,DistToStreet_m,Street_SPDLIMIT,Street_LANES,Street_ONEWAY,Street_CITY_L,Street_COUNTY_L,Jurisdiction_prev,Seg_OBJECTID,DistToSeg_m
300962397,6/14/2024,6/14/2024 21:15,2024,6,Friday,21,35.14428,-90.030349,Possible Injury,Pedestrian,Not Intersection-Outside Traffic,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,663.6713828,WASHINGTON AVE,5.381061536,30,2,B,MEMPHIS,SHELBY,City of Memphis,6995,5.381061536
300963713,6/25/2024,6/25/2024 15:00,2024,6,Tuesday,15,35.174622,-89.764664,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2579.814246,CHIMNEYROCK BLVD,7.4450978,30,2,B,MEMPHIS,SHELBY,City of Memphis,7894,7.4450978
300963124,6/23/2024,6/23/2024 0:00,2024,6,Sunday,0,35.127617,-89.85486,Suspected Serious Injury,Pedestrian,Intersection-Not on Roadway,Intersection,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1233.493933,HUMPHREYS CENTER DR,26.95582388,30,2,B,MEMPHIS,SHELBY,City of Memphis,35374,26.95582388
300964820,7/4/2024,7/4/2024 21:57,2024,7,Thursday,21,35.14203,-90.054085,Suspected Minor Injury,Pedestrian,Intersection-Not on Roadway,Intersection,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,120.9166362,GAYOSO AVE,0.099506528,30,1,FT,MEMPHIS,SHELBY,City of Memphis,7324,0.099506528
300965915,7/8/2024,7/8/2024 21:30,2024,7,Monday,21,35.232586,-89.978935,Suspected Serious Injury,Pedestrian,Intersection-Unknown,Intersection,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2854.896822,N TREZEVANT ST,2.569723307,30,2,B,MEMPHIS,SHELBY,City of Memphis,80111,2.569723307
300964830,7/5/2024,7/5/2024 0:30,2024,7,Friday,0,35.067863,-89.88216,No Injury,Pedestrian,Unknown,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Other,1,TRUE,City of Memphis,,,,,,,1513.485318,ESTES ST,22.29471873,30,2,B,MEMPHIS,SHELBY,City of Memphis,79467,22.29471873
300966374,7/15/2024,7/15/2024 11:30,2024,7,Monday,11,35.006363,-90.01927,No Injury,Pedestrian,Not Intersection-Other Not On Roadway,Intersection,Daylight,Angle,Other,1,TRUE,City of Memphis,,,,,,,548.5071674,MARYNELLE ST,2.512086654,30,2,B,MEMPHIS,SHELBY,City of Memphis,79679,2.512086654
300963964,6/28/2024,6/28/2024 21:00,2024,6,Friday,21,35.09236,-90.060104,Suspected Serious Injury,Pedestrian,Not Intersection-Adjacent to Roadway,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,357.3185478,E FERNWOOD AVE,22.80511828,30,2,B,MEMPHIS,SHELBY,City of Memphis,4749,22.80511828
300963154,6/23/2024,6/23/2024 0:00,2024,6,Sunday,0,35.13892,-90.05575,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk Availability Unknown,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,140.7938257,S MAIN ST,0.286250185,30,3,B,MEMPHIS,SHELBY,City of Memphis,80491,0.286250185
300964124,6/30/2024,6/30/2024 2:26,2024,6,Sunday,2,35.184933,-89.93227,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,69.57380376,CAPE HENRY DR,30.92124053,30,2,B,MEMPHIS,SHELBY,City of Memphis,34205,30.92124053
300963352,6/24/2024,6/24/2024 17:00,2024,6,Monday,17,35.145138,-90.031746,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Unknown,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,740.9813599,POPLAR AVE,34.89043561,40,7,B,MEMPHIS,SHELBY,City of Memphis,50350,34.89043561
300963976,6/28/2024,6/28/2024 22:00,2024,6,Friday,22,35.22069,-89.89003,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,381.3004876,YALE RD,30.19749909,40,5,B,MEMPHIS,SHELBY,City of Memphis,50055,30.19749909
300965380,7/8/2024,7/8/2024 22:20,2024,7,Monday,22,35.077015,-89.98536,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,Interstate (TDOT),,,,,,,2286.633437,INTERSTATE 240 W,0.161988213,65,4,TF,MEMPHIS,SHELBY,City of Memphis,39852,0.161988213
300964523,7/2/2024,7/2/2024 5:12,2024,7,Tuesday,5,35.03549,-90.07004,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,220.5306461,W RAINES RD,0.138064178,40,5,B,MEMPHIS,SHELBY,City of Memphis,49602,0.138064178
300963795,6/27/2024,6/27/2024 17:30,2024,6,Thursday,17,35.223644,-89.94084,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2409.107197,WINDERMERE DR,25.52193148,30,2,B,MEMPHIS,SHELBY,City of Memphis,28102,25.52193148
300967695,7/25/2024,7/25/2024 21:36,2024,7,Thursday,21,35.081993,-89.90726,No Injury,Pedestrian,Not Intersection-Outside Traffic,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Other,2,TRUE,City of Memphis,,,,,,,2199.204805,E MALLORY AVE,0.165150423,35,2,B,MEMPHIS,SHELBY,City of Memphis,6269,0.165150423
300971566,8/18/2024,8/18/2024 18:00,2024,8,Sunday,18,35.04808,-89.783615,No Injury,Pedestrian,Not Intersection-Other Not On Roadway,Intersection-Related,Dawn,Not Collision with Motor Vehicle in Transport,Other,2,TRUE,City of Memphis,,,,,,,2268.738192,WINCHESTER RD,0.153446716,45,6,B,MEMPHIS,SHELBY,City of Memphis,49024,0.153446716
300968928,8/1/2024,8/1/2024 21:05,2024,8,Thursday,21,35.205276,-89.92339,No Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Dark-Lighted,Angle,Other,1,TRUE,Interstate ramp,AUSTIN PEAY HWY,Principal Arterial,50,3,14,7,1.595092852,AUSTIN PEAY HWY TO JAMES RD,0.006826177,45,1,FT,MEMPHIS,SHELBY,TDOT,36473,0.006826177
300951942,4/14/2024,4/14/2024 4:44,2024,4,Sunday,4,35.175112,-89.836434,Fatal,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,Interstate (TDOT),,,,,,,2020.391639,INTERSTATE 40 E,0.043988675,65,4,FT,MEMPHIS,SHELBY,City of Memphis,39688,0.043988675
300970808,8/16/2024,8/16/2024 14:00,2024,8,Friday,14,35.11656,-90.0116,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,598.1700438,SOUTHERN AVE,2.635836632,35,2,B,MEMPHIS,SHELBY,City of Memphis,7512,2.635836632
300970818,8/15/2024,8/15/2024 20:50,2024,8,Thursday,20,35.209625,-90.0328,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,THOMAS ST,,40,2,3,7,9.778451289,THOMAS ST,10.86868018,40,2,B,MEMPHIS,SHELBY,TDOT,46522,10.86868018
300970302,8/12/2024,8/12/2024 22:42,2024,8,Monday,22,35.10955,-90.021736,Possible Injury,Pedestrian,Intersection-Unknown,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,ELVIS PRESLEY BLVD,Minor Arterial,35,5,3,4,1.237786142,S PARKWAY E,0.173326584,35,5,B,MEMPHIS,SHELBY,TDOT,53274,0.173326584
300970303,8/10/2024,8/10/2024 22:19,2024,8,Saturday,22,35.104996,-89.97768,Suspected Serious Injury,Pedestrian,Intersection-Unknown,Intersection-Related,Dark-Unknown Lighting,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,412.5886492,HAMILTON ST,14.81295675,30,2,B,MEMPHIS,SHELBY,City of Memphis,82564,14.81295675
300968870,8/2/2024,8/2/2024 22:08,2024,8,Friday,22,35.086304,-90.044525,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1115.726817,S LAUDERDALE ST,0.146381771,30,2,B,MEMPHIS,SHELBY,City of Memphis,82179,0.146381771
300971420,8/19/2024,8/19/2024 18:15,2024,8,Monday,18,35.093723,-90.0005,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection,Dusk,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1606.420746,FREEMONT AVE,21.08852798,30,2,B,MEMPHIS,SHELBY,City of Memphis,4072,21.08852798
300970509,8/14/2024,8/14/2024 7:12,2024,8,Wednesday,7,35.133705,-90.02085,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,2,TRUE,City of Memphis,S BELLEVUE BLVD,Major Collector,35,4,3,6,4.433141583,VANCE AVE,0.173242316,30,2,B,MEMPHIS,SHELBY,TDOT,3723,0.173242316
300945956,3/13/2024,3/13/2024 19:42,2024,3,Wednesday,19,35.140537,-90.04451,Fatal,Pedestrian,Intersection-In Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,UNION AVE,Principal Arterial,35,5,3,6,29.49937552,UNION AVE,25.18761881,35,5,B,MEMPHIS,SHELBY,TDOT,46631,25.18761881
300968900,8/2/2024,8/2/2024 20:30,2024,8,Friday,20,35.08632,-90.05957,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,251.2605904,E MALLORY AVE,28.45896154,40,2,B,MEMPHIS,SHELBY,City of Memphis,50813,28.45896154
300970010,8/10/2024,8/10/2024 18:35,2024,8,Saturday,18,35.157948,-89.97601,Suspected Minor Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,JACKSON AVE,Principal Arterial,40,5,14,7,4.687374336,JACKSON AVE,0.028110144,40,5,B,MEMPHIS,SHELBY,TDOT,46906,0.028110144
300970867,8/17/2024,8/17/2024 1:05,2024,8,Saturday,1,35.14318,-90.0071,Suspected Serious Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,796.8431547,N AVALON ST,0.203807083,35,2,B,MEMPHIS,SHELBY,City of Memphis,84121,0.203807083
300970029,8/10/2024,8/10/2024 17:25,2024,8,Saturday,17,35.049774,-89.80829,Unknown,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,84.64405862,WINCHESTER RD,2.074910248,45,7,B,MEMPHIS,SHELBY,City of Memphis,52565,2.074910248
300967438,7/23/2024,7/23/2024 23:45,2024,7,Tuesday,23,35.15863,-90.02266,Suspected Serious Injury,Pedestrian,Not Intersection-Outside Traffic,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,106.4206311,BREEDLOVE ST,32.79428417,35,2,B,MEMPHIS,SHELBY,City of Memphis,80903,32.79428417
300969896,8/9/2024,8/9/2024 19:00,2024,8,Friday,19,35.177944,-89.97201,Possible Injury,Pedestrian,Intersection-Not on Roadway,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2134.557071,PERES AVE,19.57094686,30,2,B,MEMPHIS,SHELBY,City of Memphis,4523,19.57094686
300967848,7/26/2024,7/26/2024 11:22,2024,7,Friday,11,35.216988,-89.89398,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,,,,,,,32.37975351,COVINGTON PIKE,32.00747888,40,5,B,MEMPHIS,SHELBY,City of Memphis,46577,32.00747888
300969114,8/4/2024,8/4/2024 3:00,2024,8,Sunday,3,35.162937,-89.97888,No Injury,Pedestrian,Unknown,Non-Junction,Dark-Lighted,HeadOn,Other,1,TRUE,City of Memphis,,,,,,,550.6648891,VOLLINTINE AVE,22.25626559,30,2,B,MEMPHIS,SHELBY,City of Memphis,4421,22.25626559
300969904,8/9/2024,8/9/2024 20:00,2024,8,Friday,20,35.108456,-89.98326,No Injury,Pedestrian,Not Intersection-Outside Traffic,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,149.9888046,PARK AVE,0.146100647,35,4,B,MEMPHIS,SHELBY,City of Memphis,51017,0.146100647
300967111,7/21/2024,7/21/2024 1:35,2024,7,Sunday,1,35.138626,-90.06045,Possible Injury,Pedestrian,Not Intersection-In Crosswalk,AccelDecelLane,Dark-Lighted,Angle,Other,1,TRUE,City of Memphis,,,,,,,491.7691006,RIVERSIDE DR,14.71833249,40,2,TF,MEMPHIS,SHELBY,City of Memphis,52939,14.71833249
300971495,8/21/2024,8/21/2024 6:24,2024,8,Wednesday,6,35.16227,-89.93924,Possible Injury,Other Non-Motorist,Not Intersection-Unknown,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Other,2,TRUE,City of Memphis,,,,,,,1054.964632,HOMER ST,25.2647406,30,4,B,MEMPHIS,SHELBY,City of Memphis,51309,25.2647406
300970597,8/14/2024,8/14/2024 22:54,2024,8,Wednesday,22,35.13471,-89.84028,Suspected Minor Injury,Pedestrian,Not Intersection-Outside Traffic,Non-Junction,Dark-Not Lighted,Other,Other,2,TRUE,City of Memphis,,,,,,,2537.734094,FARM RD,2.825373028,30,2,B,MEMPHIS,SHELBY,City of Memphis,76697,2.825373028
300973105,8/31/2024,8/31/2024 5:10,2024,8,Saturday,5,35.19543,-89.91103,Possible Injury,Pedestrian,Not Intersection-Other Not On Roadway,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Other,2,TRUE,City of Memphis,,,,,,,1187.170421,PRINCE RUPERT LN,11.54570146,30,2,B,MEMPHIS,SHELBY,City of Memphis,44037,11.54570146
300971925,8/23/2024,8/23/2024 23:25,2024,8,Friday,23,35.0354,-90.07322,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,S THIRD ST,Principal Arterial,45,7,14,6,2.887802308,W RAINES RD,0.170708063,40,5,B,MEMPHIS,SHELBY,TDOT,49594,0.170708063
300971928,8/23/2024,8/23/2024 0:40,2024,8,Friday,0,35.16229,-89.794426,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,31.77287188,CLUB PKWY,12.25254499,30,2,B,MEMPHIS,SHELBY,City of Memphis,54691,12.25254499
300975278,9/14/2024,9/14/2024 19:28,2024,9,Saturday,19,35.164803,-89.946724,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,389.7824588,FARMVILLE AVE,0.248932458,30,2,B,MEMPHIS,SHELBY,City of Memphis,5716,0.248932458
300972694,8/29/2024,8/29/2024 5:49,2024,8,Thursday,5,35.10671,-90.01998,Suspected Minor Injury,Pedestrian,Not Intersection-Outside Traffic,Non-Junction,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,103.434778,KERR AVE,17.33095835,35,3,B,MEMPHIS,SHELBY,City of Memphis,5122,17.33095835
300974452,9/9/2024,9/9/2024 19:40,2024,9,Monday,19,35.1287,-89.94882,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,POPLAR AVE,Principal Arterial,40,7,57,5,4.91830656,POPLAR AVE,0.547275428,40,7,B,MEMPHIS,SHELBY,TDOT,47046,0.547275428
300975295,9/14/2024,9/14/2024 23:48,2024,9,Saturday,23,35.13769,-89.99966,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,276.3487675,MADISON AVE,0.637793895,35,3,B,MEMPHIS,SHELBY,City of Memphis,50548,0.637793895
300975111,9/12/2024,9/12/2024 20:14,2024,9,Thursday,20,35.058693,-89.933174,Suspected Minor Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,71.47475163,OLD GETWELL RD,57.93053964,30,2,B,MEMPHIS,SHELBY,City of Memphis,71148,57.93053964
300973688,9/4/2024,9/4/2024 14:59,2024,9,Wednesday,14,35.02095,-90.025215,Possible Injury,Pedestrian,Intersection-Unknown,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,ELVIS PRESLEY BLVD,Principal Arterial,40,5,3,6,0.336122051,E SHELBY DR,0.352037294,45,5,B,MEMPHIS,SHELBY,TDOT,49711,0.352037294
300975133,9/13/2024,9/13/2024 6:31,2024,9,Friday,6,35.02075,-89.95456,Possible Injury,Pedestrian,Not Intersection-Outside Traffic,AccelDecelLane,Dawn,Angle,Other,1,TRUE,TDOT state route,E SHELBY DR,Principal Arterial,45,7,175,3,4.893115309,E SHELBY DR,0.208318795,45,7,B,MEMPHIS,SHELBY,TDOT,46397,0.208318795
300913448,9/26/2023,9/26/2023 22:21,2023,9,Tuesday,22,35.084354,-90.01838,Fatal,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,ELVIS PRESLEY BLVD,Minor Arterial,40,4,3,4,9.090103912,E DEMPSTER AVE,3.642269447,30,2,B,MEMPHIS,SHELBY,TDOT,5117,3.642269447
300929514,12/12/2023,12/12/2023 21:44,2023,12,Tuesday,21,35.220623,-89.92425,Fatal,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1024.522853,YALE RD,15.27102326,40,5,B,MEMPHIS,SHELBY,City of Memphis,49995,15.27102326
300974088,9/6/2024,9/6/2024 21:12,2024,9,Friday,21,35.17402,-89.930855,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,739.9258167,TENNYSON RD,16.42631529,30,2,B,MEMPHIS,SHELBY,City of Memphis,76968,16.42631529
300974094,9/7/2024,9/7/2024 12:40,2024,9,Saturday,12,35.100353,-89.96597,No Injury,Pedestrian,Not Intersection-Outside Traffic,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Other,1,TRUE,City of Memphis,,,,,,,653.2693815,HAYNES ST,22.47778176,30,2,B,MEMPHIS,SHELBY,City of Memphis,82700,22.47778176
300975310,9/15/2024,9/15/2024 0:43,2024,9,Sunday,0,35.009132,-90.12243,No Injury,Pedestrian,Not Intersection-Other Not On Roadway,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Other,1,TRUE,City of Memphis,,,,,,,1113.588462,VALDAZ RD,0.202839471,30,2,B,MEMPHIS,SHELBY,City of Memphis,71604,0.202839471
300956445,5/9/2024,5/9/2024 18:21,2024,5,Thursday,18,35.054134,-90.02041,Fatal,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,418.8681108,WINCHESTER RD,0.478302147,40,7,B,MEMPHIS,SHELBY,City of Memphis,53319,0.478302147
300975158,9/13/2024,9/13/2024 19:12,2024,9,Friday,19,35.019917,-90.02595,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,"Driveway, Alley Access, etc",Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,,,,,,,66.97338788,ELVIS PRESLEY BLVD,67.17427937,40,5,B,MEMPHIS,SHELBY,City of Memphis,46488,67.17427937
300973505,9/3/2024,9/3/2024 17:30,2024,9,Tuesday,17,35.093876,-90.02841,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,938.3952019,ALICE AVE,25.97532677,35,2,B,MEMPHIS,SHELBY,City of Memphis,5044,25.97532677
300972791,8/28/2024,8/28/2024 21:44,2024,8,Wednesday,21,35.169334,-90.02194,Suspected Minor Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1236.544664,CHELSEA AVE,11.99220329,40,5,B,MEMPHIS,SHELBY,City of Memphis,50409,11.99220329
300971616,8/21/2024,8/21/2024 18:02,2024,8,Wednesday,18,35.10757,-89.94914,Possible Injury,Pedestrian,Not Intersection-Other Not On Roadway,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2265.817574,PRESCOTT RD,22.62050605,30,2,B,MEMPHIS,SHELBY,City of Memphis,73631,22.62050605
300975788,9/17/2024,9/17/2024 19:04,2024,9,Tuesday,19,35.10532,-89.98565,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,LAMAR AVE,Principal Arterial,40,5,4,4,4.254219725,AIRWAYS BLVD,0.486448551,40,7,B,MEMPHIS,SHELBY,TDOT,51014,0.486448551
300973538,9/3/2024,9/3/2024 17:51,2024,9,Tuesday,17,35.07211,-89.90497,Possible Injury,Pedestrian,Intersection-Unknown,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2451.907326,JUDY LYNN AVE,40.2291614,35,2,B,MEMPHIS,SHELBY,City of Memphis,2168,40.2291614
300974709,9/10/2024,9/10/2024 8:00,2024,9,Tuesday,8,35.1647,-90.010376,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,666.2613446,VOLLINTINE AVE,0.288704096,35,4,B,MEMPHIS,SHELBY,City of Memphis,50488,0.288704096
300972577,8/26/2024,8/26/2024 0:00,2024,8,Monday,0,35.170246,-89.98154,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1270.19768,ELDRIDGE AVE,24.24052214,30,2,B,MEMPHIS,SHELBY,City of Memphis,4386,24.24052214
300974168,9/6/2024,9/6/2024 19:44,2024,9,Friday,19,35.1079,-89.946045,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2159.903469,PARK AVE,0.038709852,40,4,B,MEMPHIS,SHELBY,City of Memphis,51196,0.038709852
300973341,8/19/2024,8/19/2024 7:45,2024,8,Monday,7,35.085842,-89.91683,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1447.758547,WILLOW RD,0.378950217,35,2,B,MEMPHIS,SHELBY,City of Memphis,51469,0.378950217
300972152,8/24/2024,8/24/2024 22:20,2024,8,Saturday,22,35.135178,-90.000084,Suspected Minor Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,UNION AVE,Principal Arterial,35,6,23,5,4.998838579,S MCLEAN BLVD,0.40530859,35,4,B,MEMPHIS,SHELBY,TDOT,53276,0.40530859
300972001,8/24/2024,8/24/2024 19:38,2024,8,Saturday,19,35.137287,-90.02113,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,UNION AVE,Principal Arterial,35,6,3,6,4.647149302,UNION AVE,0.066849976,35,6,B,MEMPHIS,SHELBY,TDOT,46758,0.066849976
300973558,9/3/2024,9/3/2024 23:45,2024,9,Tuesday,23,35.086525,-89.9311,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,670.7250766,GETWELL RD,6.795672637,40,5,B,MEMPHIS,SHELBY,City of Memphis,51327,6.795672637
300972003,8/24/2024,8/24/2024 21:55,2024,8,Saturday,21,35.111546,-90.02173,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,SharedUsePathOrTrail,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,S BELLEVUE BLVD,Minor Arterial,35,5,3,4,0.398604728,E TRIGG AVE,0.226415864,35,2,B,MEMPHIS,SHELBY,TDOT,5127,0.226415864
